Date of Download: 2023-08-16_14:22:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Search Parameters: Data Level:all  Trait List:  Trial List:10535,8702,9128,9225,7676,7671,9372,9353,9832,11615,11236  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Cassava anthracnose disease severity|month 5|COMP:0000273,Cassava anthracnose disease severity|month 7|COMP:0000274,Cassava bacterial blight severity|month 5|COMP:0000271,Cassava bacterial blight severity|month 7|COMP:0000272,Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224,Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225,Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051,beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053,branching level counting|CO_334:0000079,cassava anthractnose disease severity in 3-month|CO_334:0000218,cassava bacterial blight severity 3-month evaluation|CO_334:0000175,dry matter content by specific gravity method|CO_334:0000160,dry matter content by table-top NIRS in percentage|CO_334:0002057,first apical branch height measurement in cm|CO_334:0000106,fresh root yield|CO_334:0000013,fresh storage root weight per plot|CO_334:0000012,initial plant vigor assessment 1-5|CO_334:0000220,lodged plants estimation 1-3|CO_334:0000301,lodged plants estimation 1-3|month 6|COMP:0000208,marketable root number counting|CO_334:0000169,marketable root weight measurement in kg|CO_334:0000131,number of planted stakes per plant counting|CO_334:0000300,number of planted stakes per plot counting|CO_334:0000159,plant architecture visual rating 1-5|CO_334:0000099,plant height measurement in cm|CO_334:0000018,plant height with leaf in cm|CO_334:0000123,plant stands harvested counting|CO_334:0000010,root color visual rating 1-3|CO_334:0000221,root constriction visual rating 1-3|CO_334:0000109,root evaluation scaled 1-5|CO_334:0000228,root length evaluation scaled 1-3|CO_334:0000226,root number per plot counting|CO_334:0000011,root weight in air|CO_334:0000157,root weight in water|CO_334:0000158,rotted storage root counting|CO_334:0000084,sprout count discrete counting|CO_334:0000138,storage root neck length visual rating 1-3|CO_334:0000223,storage root shape visual rating 1-6|CO_334:0000020,thrips severity : visual 1-5|CO_334:0002084,total carotenoid by chart 1-8|CO_334:0000161,notes
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9353,202171DVPRC_repe,202171DVPRC_repe,RCBD,6.5,4,,no,no,2021-August-27,2022-August-24,56,"Repelon. Atlantico, Colombia",316524,SM3641-2,,plot,3781823,202171DVPRC_repe_rep3_SM3641-2_64,3,3,64,8,9,test,,,,,,,,,,0,,1,38.21767916,,290,36.0042735,33.7,4,1,,49,25.2,12,25,1,290,30,9,3,1,2,2,84,4800,586,0,25,1,2,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9353,202171DVPRC_repe,202171DVPRC_repe,RCBD,6.5,4,,no,no,2021-August-27,2022-August-24,56,"Repelon. Atlantico, Colombia",236646,SMB2446-2,"Caiseli,Caiselli,CAISELLI",plot,3781801,202171DVPRC_repe_rep3_SMB2446-2_50,3,3,50,6,5,check,,,,,,,,,,0,,1,37.43398072,,300,33.01282051,30.9,4,1,,55,25.2,12,25,1,300,30,9,3,1,2,3,81,4000,473,1,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9353,202171DVPRC_repe,202171DVPRC_repe,RCBD,6.5,4,,no,no,2021-August-27,2022-August-24,56,"Repelon. Atlantico, Colombia",147207,TAI8,Tai8,plot,3781789,202171DVPRC_repe_rep3_TAI8_53,3,3,53,6,2,check,,,,,,,,,,1,,1,32.25298944,,260,57.26495726,53.6,5,1,,70,47.3,12,25,1,300,30,9,1,1,1,3,100,4900,451,1,25,1,2,1,4," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,139257,CG1141-1,,plot,3808293,202167DVPRC_polo_rep1_CG1141-1_4,1,1,4,1,4,check,,,,,,,,,,2,,1,34.10761354,,145,30.625,14.7,3,1,,27,,8,25,3,180,30,6,3,1,2,2,41,5000,508,3,25,1,2,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,139268,CM4919-1,,plot,3808283,202167DVPRC_polo_rep1_CM4919-1_1,1,1,1,1,1,check,,,,,,,,,,2,,1,35.87327306,,220,28.95833333,13.9,4,1,,32,,10,25,1,250,30,6,3,1,2,3,44,4850,536,3,25,1,3,1,5," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,152748,CM9456-12,,plot,3808313,202167DVPRC_polo_rep1_CM9456-12_18,1,1,18,3,2,test,,,,,,,,,,0,,1,34.92511881,,220,41.45833333,19.9,3,1,,42,,10,25,3,220,30,6,3,1,2,3,54,4000,423,0,24,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,230102,CM9912-167,,plot,3808301,202167DVPRC_polo_rep1_CM9912-167_22,1,1,22,3,6,test,,,,,,,,,,4,,1,31.65484195,,170,28.33333333,13.6,4,1,,28,,10,25,2,270,40,6,2,1,2,3,38,4375,389,12,24,1,2,1,5," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,139299,COL2215,,plot,3808304,202167DVPRC_polo_rep1_COL2215_15,1,1,15,2,2,check,,,,,,,,,,3,,1,36.86805645,,55,25.83333333,12.4,3,1,,36,,10,25,4,165,20,6,3,1,2,3,50,3525,407,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,269469,GM1406-13,,plot,3808290,202167DVPRC_polo_rep1_GM1406-13_8,1,1,8,1,8,test,,,,,,,,,,3,,1,30.12145344,,130,27.91666667,13.4,3,1,,27,,10,25,3,210,20,6,3,1,2,2,36,5000,404,3,23,1,2,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,2169370,GM8867-27,,plot,3808303,202167DVPRC_polo_rep1_GM8867-27_11,1,1,11,2,6,test,,,,,,,,,,3,,1,37.03057697,,135,44.79166667,21.5,4,1,,57,,10,25,3,200,30,6,2,1,1,3,69,4550,529,0,25,2,2,1,2," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,2169375,GM8868-59,,plot,3808286,202167DVPRC_polo_rep1_GM8868-59_17,1,1,17,3,1,test,,,,,,,,,,2,,1,35.79218326,,200,28.95833333,13.9,3,1,,38,,10,25,2,240,30,6,2,1,2,3,56,4550,501,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,2169385,GM8870-29,,plot,3808314,202167DVPRC_polo_rep1_GM8870-29_14,1,1,14,2,3,test,,,,,,,,,,0,,1,32.15988258,,200,22.70833333,10.9,3,1,,30,,8,25,3,200,20,6,3,1,3,3,39,4500,412,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,2169394,GM8870-84,,plot,3808299,202167DVPRC_polo_rep1_GM8870-84_2,1,1,2,1,2,test,,,,,,,,,,4,,1,35.61052986,,170,58.95833333,28.3,4,1,,40,,10,25,2,250,30,6,2,1,1,3,58,5000,546,1,25,1,2,1,3," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,2169440,GM9108-5,,plot,3808298,202167DVPRC_polo_rep1_GM9108-5_24,1,1,24,3,8,test,,,,,,,,,,3,,1,34.13230108,,150,45.41666667,21.8,4,1,,50,,10,25,2,230,30,6,3,1,1,3,70,4925,501,2,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,2169457,GM9124-13,,plot,3808280,202167DVPRC_polo_rep1_GM9124-13_5,1,1,5,1,5,test,,,,,,,,,,2,,1,37.79090909,,160,41.45833333,19.9,3,1,,30,,10,25,2,210,30,6,3,1,2,3,41,4700,564,6,25,1,2,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,140368,SM1127-8,,plot,3808310,202167DVPRC_polo_rep1_SM1127-8_9,1,1,9,2,8,test,,,,,,,,,,2,,2,33.95839105,,130,32.08333333,15.4,3,1,,27,,10,25,3,190,30,6,2,1,2,2,37,4175,421,2,10,1,2,1,3," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,140637,SM1759-29,,plot,3808265,202167DVPRC_polo_rep1_SM1759-29_23,1,1,23,3,7,test,,,,,,,,,,1,,1,34.51166027,,220,32.08333333,15.4,3,1,,32,,10,25,2,270,30,6,2,1,2,3,42,4650,482,1,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,154913,SM2775-4,,plot,3808287,202167DVPRC_polo_rep1_SM2775-4_10,1,1,10,2,7,check,,,,,,,,,,1,,1,36.02940765,,110,28.95833333,13.9,4,1,,30,,10,25,2,220,30,6,3,1,2,3,45,4825,537,2,24,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,180741,SM2828-28,,plot,3808315,202167DVPRC_polo_rep1_SM2828-28_3,1,1,3,1,3,test,,,,,,,,,,3,,1,38.87078522,,95,41.45833333,19.9,3,1,,47,,10,25,3,185,30,6,3,1,2,2,64,4950,620,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,298109,SM3386-49,,plot,3808264,202167DVPRC_polo_rep1_SM3386-49_21,1,1,21,3,5,test,,,,,,,,,,3,,1,37.07902029,,105,34.16666667,16.4,4,1,,55,,8,25,4,165,10,6,2,1,2,3,65,4575,533,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,285973,SM3387-40,,plot,3808319,202167DVPRC_polo_rep1_SM3387-40_6,1,1,6,1,6,test,,,,,,,,,,4,,1,34.3544586,,140,50.625,24.3,4,1,,37,,10,25,2,240,30,6,3,1,2,3,42,4900,504,1,24,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,310088,SM3553-27,,plot,3808258,202167DVPRC_polo_rep1_SM3553-27_19,1,1,19,3,3,test,,,,,,,,,,1,,1,36.39902589,,175,25.83333333,12.4,3,1,,34,,8,25,4,180,20,6,3,1,3,2,43,4225,478,2,24,1,2,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,310416,SM3559-11,,plot,3808285,202167DVPRC_polo_rep1_SM3559-11_20,1,1,20,3,4,test,,,,,,,,,,2,,1,36.4059956,,130,20.625,9.9,3,1,,25,,8,25,4,175,20,6,2,1,2,3,40,4100,464,0,25,1,1,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,316488,SM3640-20,,plot,3808306,202167DVPRC_polo_rep1_SM3640-20_13,1,1,13,2,4,test,,,,,,,,,,4,,1,36.45451168,,95,21.875,10.5,4,1,,22,,8,25,4,210,20,6,3,1,3,2,46,4250,482,4,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,316524,SM3641-2,,plot,3808260,202167DVPRC_polo_rep1_SM3641-2_12,1,1,12,2,5,test,,,,,,,,,,2,,1,38.07002069,,150,30.625,14.7,4,1,,35,,10,25,2,250,30,6,3,1,2,2,47,4400,534,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,236646,SMB2446-2,"Caiseli,Caiselli,CAISELLI",plot,3808282,202167DVPRC_polo_rep1_SMB2446-2_7,1,1,7,1,7,check,,,,,,,,,,0,,1,35.0098641,,290,28.95833333,13.9,4,1,,28,,10,25,1,290,30,6,3,1,2,3,36,4775,507,6,24,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,147207,TAI8,Tai8,plot,3808277,202167DVPRC_polo_rep1_TAI8_16,1,1,16,2,1,check,,,,,,,,,,2,,1,32.91371854,,190,61.66666667,29.6,4,1,,50,,10,25,2,230,30,6,1,1,1,3,60,4525,432,0,25,1,2,1,4," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,139257,CG1141-1,,plot,3808267,202167DVPRC_polo_rep2_CG1141-1_25,2,2,25,4,8,check,,,,,,,,,,3,,2,35.16329341,,60,39.16666667,18.8,4,1,,50,,10,25,3,180,30,6,3,1,2,3,59,4675,500,0,25,1,2,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,139268,CM4919-1,,plot,3808262,202167DVPRC_polo_rep2_CM4919-1_43,2,2,43,6,6,check,,,,,,,,,,0,,1,33.44732931,,160,22.5,10.8,3,1,,34,,6,25,4,160,20,6,3,1,3,3,58,4775,469,0,24,1,3,1,5," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,152748,CM9456-12,,plot,3808317,202167DVPRC_polo_rep2_CM9456-12_40,2,2,40,5,8,test,,,,,,,,,,0,,2,33.87674936,,220,29.375,14.1,4,1,,34,,6,25,3,220,30,6,3,1,2,3,54,4750,477,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,230102,CM9912-167,,plot,3808300,202167DVPRC_polo_rep2_CM9912-167_30,2,2,30,4,3,test,,,,,,,,,,2,,1,27.4694393,,115,32.29166667,15.5,4,1,,40,,10,25,2,220,30,6,1,1,2,3,60,4050,269,0,23,1,2,1,4," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,139299,COL2215,,plot,3808302,202167DVPRC_polo_rep2_COL2215_45,2,2,45,6,4,check,,,,,,,,,,3,,1,35.13316167,,60,26.875,12.9,3,1,,30,,8,25,4,170,20,6,3,1,2,3,42,5000,534,2,24,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,269469,GM1406-13,,plot,3808279,202167DVPRC_polo_rep2_GM1406-13_27,2,2,27,4,6,test,,,,,,,,,,4,,1,32.3793212,,140,29.58333333,14.2,3,1,,35,,10,25,3,210,20,6,3,1,2,2,46,4725,438,3,25,1,2,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,2169370,GM8867-27,,plot,3808263,202167DVPRC_polo_rep2_GM8867-27_28,2,2,28,4,5,test,,,,,,,,,,2,,1,34.37836812,,80,26.04166667,12.5,4,1,,37,,8,25,3,180,20,6,2,1,2,3,50,3525,363,0,25,1,3,1,4," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,2169375,GM8868-59,,plot,3808270,202167DVPRC_polo_rep2_GM8868-59_46,2,2,46,6,3,test,,,,,,,,,,3,,1,36.73663898,,140,27.70833333,13.3,4,1,,32,,8,25,3,220,20,6,2,1,2,3,52,4625,531,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,2169385,GM8870-29,,plot,3808268,202167DVPRC_polo_rep2_GM8870-29_48,2,2,48,6,1,test,,,,,,,,,,0,,1,33.44345753,,200,47.29166667,22.7,4,1,,57,,10,25,2,200,30,6,2,1,1,3,69,5000,491,0,25,1,2,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,2169394,GM8870-84,,plot,3808284,202167DVPRC_polo_rep2_GM8870-84_44,2,2,44,6,5,test,,,,,,,,,,3,,2,34.73566442,,130,32.5,15.6,4,1,,30,,8,25,3,190,20,6,1,1,2,3,55,4800,503,0,25,1,2,1,3," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,2169440,GM9108-5,,plot,3808318,202167DVPRC_polo_rep2_GM9108-5_36,2,2,36,5,4,test,,,,,,,,,,1,,1,37.54101436,,195,38.95833333,18.7,4,1,,40,,10,25,3,220,30,6,2,1,2,2,55,4900,582,0,25,1,2,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,2169457,GM9124-13,,plot,3808309,202167DVPRC_polo_rep2_GM9124-13_34,2,2,34,5,2,test,,,,,,,,,,2,,1,35.66782321,,130,23.95833333,11.5,3,1,,25,,8,25,3,170,30,6,3,1,3,3,37,3900,427,3,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,140368,SM1127-8,,plot,3808295,202167DVPRC_polo_rep2_SM1127-8_41,2,2,41,6,8,test,,,,,,,,,,3,,2,33.98683443,,170,36.04166667,17.3,3,1,,34,,8,25,3,245,30,6,2,1,1,2,48,4575,462,1,16,1,3,1,3," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,140637,SM1759-29,,plot,3808259,202167DVPRC_polo_rep2_SM1759-29_29,2,2,29,4,4,test,,,,,,,,,,1,,1,35.21695706,,180,34.375,16.5,4,1,,34,,10,25,2,200,30,6,3,1,2,3,34,3600,386,11,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,154913,SM2775-4,,plot,3808273,202167DVPRC_polo_rep2_SM2775-4_33,2,2,33,5,1,check,,,,,,,,,,2,,1,37.40704376,,90,36.875,17.7,4,1,,45,,10,25,2,210,30,6,3,1,1,3,57,4250,502,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,180741,SM2828-28,,plot,3808316,202167DVPRC_polo_rep2_SM2828-28_47,2,2,47,6,2,test,,,,,,,,,,2,,1,34.65414905,,110,21.66666667,10.4,3,1,,26,,8,25,3,190,30,6,3,1,2,3,55,4225,441,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,298109,SM3386-49,,plot,3808269,202167DVPRC_polo_rep2_SM3386-49_38,2,2,38,5,6,test,,,,,,,,,,3,,1,35.55331788,,85,30.625,14.7,3,1,,50,,6,25,4,160,20,6,2,1,2,3,87,4600,501,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,285973,SM3387-40,,plot,3808257,202167DVPRC_polo_rep2_SM3387-40_26,2,2,26,4,7,test,,,,,,,,,,4,,1,33.77461087,,110,21.875,10.5,3,1,,27,,10,25,3,210,30,6,2,1,2,2,34,4925,492,3,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,310088,SM3553-27,,plot,3808255,202167DVPRC_polo_rep2_SM3553-27_42,2,2,42,6,7,test,,,,,,,,,,1,,1,33.75457946,,190,26.04166667,12.5,4,1,,48,,8,25,4,220,30,6,3,1,2,3,59,4900,489,1,24,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,310416,SM3559-11,,plot,3808294,202167DVPRC_polo_rep2_SM3559-11_37,2,2,37,5,5,test,,,,,,,,,,3,,1,36.76422455,,110,30,14.4,4,1,,32,,8,25,4,175,30,6,1,1,2,3,62,4750,546,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,316488,SM3640-20,,plot,3808321,202167DVPRC_polo_rep2_SM3640-20_31,2,2,31,4,2,test,,,,,,,,,,3,,1,36.82079373,,110,32.70833333,15.7,4,1,,58,,10,25,3,190,10,6,3,1,2,3,78,4400,507,2,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,316524,SM3641-2,,plot,3808288,202167DVPRC_polo_rep2_SM3641-2_39,2,2,39,5,7,test,,,,,,,,,,3,,1,36.85081025,,120,22.29166667,10.7,4,1,,30,,8,25,3,195,20,6,3,1,3,3,55,4325,499,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9372,202167DVPRC_polo,202167DVPRC_polo,RCBD,5,4,,no,no,2021-August-26,2022-September-02,421,Polonuevo,236646,SMB2446-2,"Caiseli,Caiselli,CAISELLI",plot,3808261,202167DVPRC_polo_rep2_SMB2446-2_32,2,2,32,4,1,check,,,,,,,,,,0,,1,35.25939385,,210,28.95833333,13.9,3,1,,32,,10,25,2,210,30,6,3,1,2,3,52,3900,419,2,24,1,3,1,1," (Operator: lizbethpino, Time: )"
